Time,Interval Start,Interval End,Market,Location,Location Type,LMP,Energy,Congestion,Loss
2022-10-15 07:00:00-07:00,2022-10-15 07:00:00-07:00,2022-10-15 08:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,70.43524,72.09846,0.26901,-1.93224
2022-10-15 08:00:00-07:00,2022-10-15 08:00:00-07:00,2022-10-15 09:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,51.00266,55.80969,-2.51884,-2.2882
2022-10-15 09:00:00-07:00,2022-10-15 09:00:00-07:00,2022-10-15 10:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,44.23153,51.24484,-4.31271,-2.7006
2022-10-15 10:00:00-07:00,2022-10-15 10:00:00-07:00,2022-10-15 11:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,41.17182,49.164,-5.20949,-2.78268
2022-10-15 11:00:00-07:00,2022-10-15 11:00:00-07:00,2022-10-15 12:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,40.66899,47.02399,-3.72166,-2.63334
2022-10-15 12:00:00-07:00,2022-10-15 12:00:00-07:00,2022-10-15 13:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,41.96974,47.57742,-3.06704,-2.54063
2022-10-15 13:00:00-07:00,2022-10-15 13:00:00-07:00,2022-10-15 14:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,44.20959,49.1404,-2.34602,-2.58479
2022-10-15 14:00:00-07:00,2022-10-15 14:00:00-07:00,2022-10-15 15:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,46.2962,51.10427,-2.23752,-2.57054
2022-10-15 15:00:00-07:00,2022-10-15 15:00:00-07:00,2022-10-15 16:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,55.71078,59.27772,-0.4845,-3.08244
2022-10-15 16:00:00-07:00,2022-10-15 16:00:00-07:00,2022-10-15 17:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,60.91783,63.6417,0.0,-2.72386
2022-10-15 17:00:00-07:00,2022-10-15 17:00:00-07:00,2022-10-15 18:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,76.75274,79.15101,0.0,-2.39828
2022-10-15 18:00:00-07:00,2022-10-15 18:00:00-07:00,2022-10-15 19:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,86.36383,88.53288,0.0,-2.16906
2022-10-15 19:00:00-07:00,2022-10-15 19:00:00-07:00,2022-10-15 20:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,80.0283,82.02142,0.0,-1.99312
2022-10-15 20:00:00-07:00,2022-10-15 20:00:00-07:00,2022-10-15 21:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,77.01969,78.63967,0.0,-1.61998
2022-10-15 21:00:00-07:00,2022-10-15 21:00:00-07:00,2022-10-15 22:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,76.68955,78.38262,0.0,-1.69306
2022-10-15 22:00:00-07:00,2022-10-15 22:00:00-07:00,2022-10-15 23:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,72.13757,73.9645,0.0,-1.82692
2022-10-15 23:00:00-07:00,2022-10-15 23:00:00-07:00,2022-10-16 00:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,69.7626,71.4854,0.0,-1.7228
2022-10-16 00:00:00-07:00,2022-10-16 00:00:00-07:00,2022-10-16 01:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,69.56627,71.54816,0.0,-1.98188
2022-10-16 01:00:00-07:00,2022-10-16 01:00:00-07:00,2022-10-16 02:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,66.18576,68.87305,-0.9448,-1.74249
2022-10-16 02:00:00-07:00,2022-10-16 02:00:00-07:00,2022-10-16 03:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,64.26235,66.05242,-0.25104,-1.53902
2022-10-16 03:00:00-07:00,2022-10-16 03:00:00-07:00,2022-10-16 04:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,62.87,65.44276,-1.13956,-1.4332
2022-10-16 04:00:00-07:00,2022-10-16 04:00:00-07:00,2022-10-16 05:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,63.04585,67.32522,-2.81169,-1.46769
2022-10-16 05:00:00-07:00,2022-10-16 05:00:00-07:00,2022-10-16 06:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,63.28377,69.48865,-4.71088,-1.49401
2022-10-16 06:00:00-07:00,2022-10-16 06:00:00-07:00,2022-10-16 07:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,65.92702,73.05114,-5.47316,-1.65096
2022-10-16 07:00:00-07:00,2022-10-16 07:00:00-07:00,2022-10-16 08:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,59.54388,70.87614,-9.48239,-1.84987
2022-10-16 08:00:00-07:00,2022-10-16 08:00:00-07:00,2022-10-16 09:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,47.01703,56.02477,-6.95163,-2.05611
2022-10-16 09:00:00-07:00,2022-10-16 09:00:00-07:00,2022-10-16 10:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,42.65338,49.74041,-4.88353,-2.2035
2022-10-16 10:00:00-07:00,2022-10-16 10:00:00-07:00,2022-10-16 11:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,35.41009,44.91985,-7.43447,-2.0753
2022-10-16 11:00:00-07:00,2022-10-16 11:00:00-07:00,2022-10-16 12:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,31.76673,39.62798,-6.05817,-1.80307
2022-10-16 12:00:00-07:00,2022-10-16 12:00:00-07:00,2022-10-16 13:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,31.67712,38.89153,-5.58485,-1.62956
2022-10-16 13:00:00-07:00,2022-10-16 13:00:00-07:00,2022-10-16 14:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,33.6393,39.29903,-3.99345,-1.66628
2022-10-16 14:00:00-07:00,2022-10-16 14:00:00-07:00,2022-10-16 15:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,36.98008,42.16939,-3.40133,-1.78798
2022-10-16 15:00:00-07:00,2022-10-16 15:00:00-07:00,2022-10-16 16:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,44.44936,50.16596,-3.85043,-1.86617
2022-10-16 16:00:00-07:00,2022-10-16 16:00:00-07:00,2022-10-16 17:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,49.60603,56.36024,-4.89432,-1.85989
2022-10-16 17:00:00-07:00,2022-10-16 17:00:00-07:00,2022-10-16 18:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,80.51463,83.03902,0.0,-2.52439
2022-10-16 18:00:00-07:00,2022-10-16 18:00:00-07:00,2022-10-16 19:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,91.20614,93.69852,0.0,-2.49238
2022-10-16 19:00:00-07:00,2022-10-16 19:00:00-07:00,2022-10-16 20:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,84.82088,87.32716,0.0,-2.50629
2022-10-16 20:00:00-07:00,2022-10-16 20:00:00-07:00,2022-10-16 21:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,81.62,83.95392,0.0,-2.33392
2022-10-16 21:00:00-07:00,2022-10-16 21:00:00-07:00,2022-10-16 22:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,79.09458,82.22596,-0.71394,-2.41744
2022-10-16 22:00:00-07:00,2022-10-16 22:00:00-07:00,2022-10-16 23:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,72.21116,76.95205,-2.57854,-2.16235
2022-10-16 23:00:00-07:00,2022-10-16 23:00:00-07:00,2022-10-17 00:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,67.9172,72.20731,-2.33329,-1.95682
2022-10-17 00:00:00-07:00,2022-10-17 00:00:00-07:00,2022-10-17 01:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,71.89361,73.43576,0.0,-1.54215
2022-10-17 01:00:00-07:00,2022-10-17 01:00:00-07:00,2022-10-17 02:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,67.56323,68.89989,0.0,-1.33666
2022-10-17 02:00:00-07:00,2022-10-17 02:00:00-07:00,2022-10-17 03:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,67.26582,68.49183,0.0,-1.226
2022-10-17 03:00:00-07:00,2022-10-17 03:00:00-07:00,2022-10-17 04:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,66.77579,68.84897,-0.81324,-1.25994
2022-10-17 04:00:00-07:00,2022-10-17 04:00:00-07:00,2022-10-17 05:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,67.89551,69.14707,0.0,-1.25156
2022-10-17 05:00:00-07:00,2022-10-17 05:00:00-07:00,2022-10-17 06:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,75.1194,76.62118,0.0,-1.50178
2022-10-17 06:00:00-07:00,2022-10-17 06:00:00-07:00,2022-10-17 07:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,88.25024,89.78557,0.0,-1.53533
2022-10-17 07:00:00-07:00,2022-10-17 07:00:00-07:00,2022-10-17 08:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,87.08071,88.87601,0.0,-1.7953
2022-10-17 08:00:00-07:00,2022-10-17 08:00:00-07:00,2022-10-17 09:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,64.47925,67.20213,-0.39096,-2.33191
2022-10-17 09:00:00-07:00,2022-10-17 09:00:00-07:00,2022-10-17 10:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,53.77643,60.03981,-3.63964,-2.62374
2022-10-17 10:00:00-07:00,2022-10-17 10:00:00-07:00,2022-10-17 11:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,53.05993,59.28839,-3.52491,-2.70355
2022-10-17 11:00:00-07:00,2022-10-17 11:00:00-07:00,2022-10-17 12:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,50.17769,56.64605,-3.89663,-2.57173
2022-10-17 12:00:00-07:00,2022-10-17 12:00:00-07:00,2022-10-17 13:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,51.80423,58.08179,-3.73358,-2.54398
2022-10-17 13:00:00-07:00,2022-10-17 13:00:00-07:00,2022-10-17 14:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,51.90977,58.29369,-3.78402,-2.5999
2022-10-17 14:00:00-07:00,2022-10-17 14:00:00-07:00,2022-10-17 15:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,55.37904,60.4673,-2.40351,-2.68475
2022-10-17 15:00:00-07:00,2022-10-17 15:00:00-07:00,2022-10-17 16:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,61.51171,65.47001,-1.28713,-2.67118
2022-10-17 16:00:00-07:00,2022-10-17 16:00:00-07:00,2022-10-17 17:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,74.75882,77.56674,0.0,-2.80792
2022-10-17 17:00:00-07:00,2022-10-17 17:00:00-07:00,2022-10-17 18:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,89.78396,92.25644,0.0,-2.47247
2022-10-17 18:00:00-07:00,2022-10-17 18:00:00-07:00,2022-10-17 19:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,105.32382,107.3309,0.0,-2.00709
2022-10-17 19:00:00-07:00,2022-10-17 19:00:00-07:00,2022-10-17 20:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,92.06496,94.02059,0.0,-1.95563
2022-10-17 20:00:00-07:00,2022-10-17 20:00:00-07:00,2022-10-17 21:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,87.89612,89.77236,0.0,-1.87624
2022-10-17 21:00:00-07:00,2022-10-17 21:00:00-07:00,2022-10-17 22:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,87.38797,89.07142,0.0,-1.68345
2022-10-17 22:00:00-07:00,2022-10-17 22:00:00-07:00,2022-10-17 23:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,83.15059,85.00367,0.0,-1.85308
2022-10-17 23:00:00-07:00,2022-10-17 23:00:00-07:00,2022-10-18 00:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,79.99959,81.54902,0.0,-1.54943
2022-10-18 00:00:00-07:00,2022-10-18 00:00:00-07:00,2022-10-18 01:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,78.31024,80.61585,0.0,-2.30561
2022-10-18 01:00:00-07:00,2022-10-18 01:00:00-07:00,2022-10-18 02:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,72.34106,74.27213,0.0,-1.93108
2022-10-18 02:00:00-07:00,2022-10-18 02:00:00-07:00,2022-10-18 03:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,69.62355,71.36485,0.0,-1.7413
2022-10-18 03:00:00-07:00,2022-10-18 03:00:00-07:00,2022-10-18 04:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,69.79711,71.61616,0.0,-1.81905
2022-10-18 04:00:00-07:00,2022-10-18 04:00:00-07:00,2022-10-18 05:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,74.03014,75.95172,0.0,-1.92158
2022-10-18 05:00:00-07:00,2022-10-18 05:00:00-07:00,2022-10-18 06:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,80.81,83.09512,0.0,-2.28512
2022-10-18 06:00:00-07:00,2022-10-18 06:00:00-07:00,2022-10-18 07:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,89.76257,91.80054,0.0,-2.03797
2022-10-18 07:00:00-07:00,2022-10-18 07:00:00-07:00,2022-10-18 08:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,86.91732,89.36595,0.0,-2.44863
2022-10-18 08:00:00-07:00,2022-10-18 08:00:00-07:00,2022-10-18 09:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,69.42634,69.8166,-0.39026,0.0
2022-10-18 09:00:00-07:00,2022-10-18 09:00:00-07:00,2022-10-18 10:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,60.35649,66.28155,-2.43202,-3.49304
2022-10-18 10:00:00-07:00,2022-10-18 10:00:00-07:00,2022-10-18 11:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,56.53208,62.95906,-2.79424,-3.63274
2022-10-18 11:00:00-07:00,2022-10-18 11:00:00-07:00,2022-10-18 12:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,56.0166,62.88119,-3.08543,-3.77916
2022-10-18 12:00:00-07:00,2022-10-18 12:00:00-07:00,2022-10-18 13:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,58.42264,64.94886,-2.70073,-3.82549
2022-10-18 13:00:00-07:00,2022-10-18 13:00:00-07:00,2022-10-18 14:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,62.02358,68.00661,-1.99784,-3.98519
2022-10-18 14:00:00-07:00,2022-10-18 14:00:00-07:00,2022-10-18 15:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,66.69618,71.56218,-0.56511,-4.30089
2022-10-18 15:00:00-07:00,2022-10-18 15:00:00-07:00,2022-10-18 16:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,76.58191,76.58191,0.0,0.0
2022-10-18 16:00:00-07:00,2022-10-18 16:00:00-07:00,2022-10-18 17:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,87.72966,87.72966,0.0,0.0
2022-10-18 17:00:00-07:00,2022-10-18 17:00:00-07:00,2022-10-18 18:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,107.51383,107.51383,0.0,0.0
2022-10-18 18:00:00-07:00,2022-10-18 18:00:00-07:00,2022-10-18 19:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,137.37,137.37,0.0,0.0
2022-10-18 19:00:00-07:00,2022-10-18 19:00:00-07:00,2022-10-18 20:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,105.10498,105.06,0.04498,0.0
2022-10-18 20:00:00-07:00,2022-10-18 20:00:00-07:00,2022-10-18 21:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,94.89744,94.88,0.01744,0.0
2022-10-18 21:00:00-07:00,2022-10-18 21:00:00-07:00,2022-10-18 22:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,94.33881,94.33,0.00881,0.0
2022-10-18 22:00:00-07:00,2022-10-18 22:00:00-07:00,2022-10-18 23:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,86.4304,86.42679,0.00361,0.0
2022-10-18 23:00:00-07:00,2022-10-18 23:00:00-07:00,2022-10-19 00:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,81.26465,84.09001,7e-05,-2.82542
2022-10-19 00:00:00-07:00,2022-10-19 00:00:00-07:00,2022-10-19 01:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,80.79013,83.42641,0.0,-2.63627
2022-10-19 01:00:00-07:00,2022-10-19 01:00:00-07:00,2022-10-19 02:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,77.65122,79.92097,0.0,-2.26976
2022-10-19 02:00:00-07:00,2022-10-19 02:00:00-07:00,2022-10-19 03:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,73.64066,75.66857,0.0,-2.02792
2022-10-19 03:00:00-07:00,2022-10-19 03:00:00-07:00,2022-10-19 04:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,73.26107,75.27853,0.0,-2.01746
2022-10-19 04:00:00-07:00,2022-10-19 04:00:00-07:00,2022-10-19 05:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,75.3564,77.47934,0.0,-2.12293
2022-10-19 05:00:00-07:00,2022-10-19 05:00:00-07:00,2022-10-19 06:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,80.65444,83.02053,0.0,-2.36609
2022-10-19 06:00:00-07:00,2022-10-19 06:00:00-07:00,2022-10-19 07:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,90.75504,92.92959,0.0,-2.17455
2022-10-19 07:00:00-07:00,2022-10-19 07:00:00-07:00,2022-10-19 08:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,89.47021,91.96239,0.0,-2.49218
2022-10-19 08:00:00-07:00,2022-10-19 08:00:00-07:00,2022-10-19 09:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,71.24137,74.83338,0.0,-3.592
2022-10-19 09:00:00-07:00,2022-10-19 09:00:00-07:00,2022-10-19 10:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,56.58436,66.97108,-6.2747,-4.11202
2022-10-19 10:00:00-07:00,2022-10-19 10:00:00-07:00,2022-10-19 11:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,54.94242,66.33883,-6.86547,-4.53094
2022-10-19 11:00:00-07:00,2022-10-19 11:00:00-07:00,2022-10-19 12:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,54.60018,67.44127,-8.10671,-4.73438
2022-10-19 12:00:00-07:00,2022-10-19 12:00:00-07:00,2022-10-19 13:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,57.44297,70.01178,-7.79401,-4.7748
2022-10-19 13:00:00-07:00,2022-10-19 13:00:00-07:00,2022-10-19 14:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,65.7985,77.7106,-6.58115,-5.33095
2022-10-19 14:00:00-07:00,2022-10-19 14:00:00-07:00,2022-10-19 15:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,76.0055,81.648,-3.64212,-2.00038
2022-10-19 15:00:00-07:00,2022-10-19 15:00:00-07:00,2022-10-19 16:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,87.18698,96.01335,-2.16305,-6.66333
2022-10-19 16:00:00-07:00,2022-10-19 16:00:00-07:00,2022-10-19 17:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,96.68456,104.17668,-0.97066,-6.52146
2022-10-19 17:00:00-07:00,2022-10-19 17:00:00-07:00,2022-10-19 18:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,131.32549,138.83652,-0.51366,-6.99736
2022-10-19 18:00:00-07:00,2022-10-19 18:00:00-07:00,2022-10-19 19:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,176.89127,185.1489,0.0,-8.25764
2022-10-19 19:00:00-07:00,2022-10-19 19:00:00-07:00,2022-10-19 20:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,122.86633,128.58086,0.03303,-5.74756
2022-10-19 20:00:00-07:00,2022-10-19 20:00:00-07:00,2022-10-19 21:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,100.19121,105.12976,-0.22874,-4.70981
2022-10-19 21:00:00-07:00,2022-10-19 21:00:00-07:00,2022-10-19 22:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,96.94961,101.1859,0.0034,-4.23969
2022-10-19 22:00:00-07:00,2022-10-19 22:00:00-07:00,2022-10-19 23:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,89.41351,93.26537,0.0,-3.85186
2022-10-19 23:00:00-07:00,2022-10-19 23:00:00-07:00,2022-10-20 00:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,86.13162,89.43164,0.0,-3.30003
2022-10-20 00:00:00-07:00,2022-10-20 00:00:00-07:00,2022-10-20 01:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,75.60672,78.07385,0.0,-2.46713
2022-10-20 01:00:00-07:00,2022-10-20 01:00:00-07:00,2022-10-20 02:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,70.49661,72.75191,0.0,-2.25531
2022-10-20 02:00:00-07:00,2022-10-20 02:00:00-07:00,2022-10-20 03:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,67.86137,69.93134,0.0,-2.06997
2022-10-20 03:00:00-07:00,2022-10-20 03:00:00-07:00,2022-10-20 04:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,65.9527,67.85956,0.0,-1.90685
2022-10-20 04:00:00-07:00,2022-10-20 04:00:00-07:00,2022-10-20 05:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,67.33315,69.29418,0.0,-1.96103
2022-10-20 05:00:00-07:00,2022-10-20 05:00:00-07:00,2022-10-20 06:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,74.65763,76.91112,0.0,-2.2535
2022-10-20 06:00:00-07:00,2022-10-20 06:00:00-07:00,2022-10-20 07:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,84.05113,86.25052,0.0,-2.19939
2022-10-20 07:00:00-07:00,2022-10-20 07:00:00-07:00,2022-10-20 08:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,83.77786,86.52056,0.0,-2.7427
2022-10-20 08:00:00-07:00,2022-10-20 08:00:00-07:00,2022-10-20 09:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,61.35667,69.37329,-5.04744,-2.96918
2022-10-20 09:00:00-07:00,2022-10-20 09:00:00-07:00,2022-10-20 10:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,53.58554,62.89401,-5.81156,-3.49691
2022-10-20 10:00:00-07:00,2022-10-20 10:00:00-07:00,2022-10-20 11:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,53.34055,61.44023,-4.20436,-3.89531
2022-10-20 11:00:00-07:00,2022-10-20 11:00:00-07:00,2022-10-20 12:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,53.73405,62.57159,-4.58893,-4.24861
2022-10-20 12:00:00-07:00,2022-10-20 12:00:00-07:00,2022-10-20 13:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,54.03912,61.45569,-3.02249,-4.39408
2022-10-20 13:00:00-07:00,2022-10-20 13:00:00-07:00,2022-10-20 14:00:00-07:00,DAY_AHEAD_HOURLY,TH_ZP26_GEN-APND,Trading Hub,58.0,64.57851,-1.96115,-4.61736
