"DateTime";"Middeltemperatur";"Maksimumtemperatur";"Minimumtemperatur"
"2019-05-23 15:00:00";15.7;16.1;15.1
"2019-05-23 16:00:00";15.3;15.8;14.9
"2019-05-23 17:00:00";14.6;15.1;14.1
"2019-05-23 18:00:00";13.5;14.2;12.7
"2019-05-23 19:00:00";12.1;12.8;11.3
"2019-05-23 20:00:00";10.3;11.3;9.5
"2019-05-23 21:00:00";9.4;9.7;9.2
"2019-05-23 22:00:00";9.9;10.2;9.4
"2019-05-23 23:00:00";9.2;9.8;8.6
"2019-05-24 00:00:00";8.4;8.7;8.2
"2019-05-24 01:00:00";9.1;9.7;8.4
"2019-05-24 02:00:00";9.9;10.1;9.6
"2019-05-24 03:00:00";10.5;11.3;10
"2019-05-24 04:00:00";11.2;11.3;11
"2019-05-24 05:00:00";10.6;11.1;9.8
"2019-05-24 06:00:00";9.5;9.9;9.2
"2019-05-24 07:00:00";9.4;9.5;9.2
"2019-05-24 08:00:00";9.4;9.5;9.3
"2019-05-24 09:00:00";9.6;9.8;9.3
"2019-05-24 10:00:00";10;10.3;9.7
"2019-05-24 11:00:00";10.5;10.9;10
"2019-05-24 12:00:00";11;11.9;10.3
"2019-05-24 13:00:00";11.3;12.4;10.8
"2019-05-24 14:00:00";11.1;12;10.6
"2019-05-24 15:00:00";10.7;11;10.4
"2019-05-24 16:00:00";10.9;11;10.7
"2019-05-24 17:00:00";11;11.5;10.8
"2019-05-24 18:00:00";10.9;11.6;10.4
"2019-05-24 19:00:00";10.3;10.7;10
"2019-05-24 20:00:00";9.9;10.2;9.8
"2019-05-24 21:00:00";9.9;10;9.7
"2019-05-24 22:00:00";10;10.1;9.9
"2019-05-24 23:00:00";10;10.1;9.8
"2019-05-25 00:00:00";9.8;9.9;9.6
"2019-05-25 01:00:00";9.8;9.9;9.6
"2019-05-25 02:00:00";9.7;9.8;9.5
"2019-05-25 03:00:00";9.3;9.6;9.1
"2019-05-25 04:00:00";9.3;9.5;9.1
"2019-05-25 05:00:00";9.6;10.1;9.3
"2019-05-25 06:00:00";10.2;10.6;9.9
"2019-05-25 07:00:00";10.7;11.2;10.2
"2019-05-25 08:00:00";11;11.8;10.4
"2019-05-25 09:00:00";11.5;12;10.9
"2019-05-25 10:00:00";12.1;12.4;11.7
"2019-05-25 11:00:00";12.1;12.6;11.6
"2019-05-25 12:00:00";11.3;12;10.8
"2019-05-25 13:00:00";10.9;11.5;10.4
"2019-05-25 14:00:00";11.1;11.4;10.7
"2019-05-25 15:00:00";10.9;11.3;10.5
"2019-05-25 16:00:00";10.9;11.1;10.5
"2019-05-25 17:00:00";10.6;10.9;10.3
"2019-05-25 18:00:00";10.7;10.9;10.4
"2019-05-25 19:00:00";10;10.6;9.7
"2019-05-25 20:00:00";9.6;9.8;9.3
"2019-05-25 21:00:00";9.6;9.7;9.5
"2019-05-25 22:00:00";9.6;9.7;9.5
"2019-05-25 23:00:00";9.4;9.8;9.2
"2019-05-26 00:00:00";9.5;9.6;9.3
"2019-05-26 01:00:00";9.4;9.6;9
"2019-05-26 02:00:00";9;9.1;8.8
"2019-05-26 03:00:00";9.1;9.4;8.8
"2019-05-26 04:00:00";9.4;9.6;9.3
"2019-05-26 05:00:00";9.3;9.6;8.5
"2019-05-26 06:00:00";8.3;8.5;8
"2019-05-26 07:00:00";9;10;8.4
"2019-05-26 08:00:00";10.1;10.8;9.6
"2019-05-26 09:00:00";10.6;11.2;10
"2019-05-26 10:00:00";11.1;11.9;10.6
"2019-05-26 11:00:00";11.9;12.4;11.2
"2019-05-26 12:00:00";11.6;12.2;11
"2019-05-26 13:00:00";11.4;11.8;11.1
"2019-05-26 14:00:00";11.1;11.7;10.7
"2019-05-26 15:00:00";10.6;10.8;10.4
"2019-05-26 16:00:00";10.1;10.5;9.9
"2019-05-26 17:00:00";9.8;10.1;9.6
"2019-05-26 18:00:00";9.4;9.8;9
"2019-05-26 19:00:00";8.8;9.1;8.4
"2019-05-26 20:00:00";8.4;8.7;8.1
"2019-05-26 21:00:00";8.2;8.4;8.1
"2019-05-26 22:00:00";8.3;8.5;8.2
"2019-05-26 23:00:00";8;8.3;7.7
"2019-05-27 00:00:00";7.7;7.8;7.6
"2019-05-27 01:00:00";7.6;7.8;7.5
"2019-05-27 02:00:00";7.8;8;7.6
"2019-05-27 03:00:00";7.8;7.9;7.6
"2019-05-27 04:00:00";7.8;8;7.6
"2019-05-27 05:00:00";8.1;8.5;7.9
"2019-05-27 06:00:00";8.6;8.8;8.3
"2019-05-27 07:00:00";9;9.4;8.6
"2019-05-27 08:00:00";10.5;11.2;9.5
"2019-05-27 09:00:00";11.3;11.6;11.1
"2019-05-27 10:00:00";11.8;12.1;11.4
"2019-05-27 11:00:00";12.2;13.1;11.5
"2019-05-27 12:00:00";12.5;13.1;12.1
"2019-05-27 13:00:00";12.1;12.7;11.9
"2019-05-27 14:00:00";12;12.6;11.8
"2019-05-27 15:00:00";11.9;12;11.7
"2019-05-27 16:00:00";11.4;11.9;10.4
"2019-05-27 17:00:00";10.5;10.8;10.3
"2019-05-27 18:00:00";10.2;10.5;9.9
"2019-05-27 19:00:00";8.8;10;7.9
"2019-05-27 20:00:00";7.7;8;7.4
"2019-05-27 21:00:00";7.7;7.9;7.6
"2019-05-27 22:00:00";7.7;7.8;7.5
"2019-05-27 23:00:00";7.5;8;6.9
"2019-05-28 00:00:00";6.8;7.1;6.5
"2019-05-28 01:00:00";6.5;6.9;5.9
"2019-05-28 02:00:00";5.8;6.1;5.6
"2019-05-28 03:00:00";6;6.5;5.6
"2019-05-28 04:00:00";6.4;6.5;6.2
"2019-05-28 05:00:00";7.1;7.6;6.5
"2019-05-28 06:00:00";8.2;9;7.6
"2019-05-28 07:00:00";8.7;9;8.4
"2019-05-28 08:00:00";8.7;9.7;8.2
"2019-05-28 09:00:00";9.5;10.2;8.7
"2019-05-28 10:00:00";10.1;10.9;9.2
"2019-05-28 11:00:00";10;10.7;9.5
"2019-05-28 12:00:00";10.3;11.2;9.7
"2019-05-28 13:00:00";10.6;11.7;9.7
"2019-05-28 14:00:00";10.7;11.7;9.9
"2019-05-28 15:00:00";10.7;11.3;10
"2019-05-28 16:00:00";9.9;11.2;9.1
"2019-05-28 17:00:00";8.8;9.4;8.3
"2019-05-28 18:00:00";8.9;9.6;8.4
"2019-05-28 19:00:00";8.3;8.7;7.8
"2019-05-28 20:00:00";7.2;7.9;6.7
"2019-05-28 21:00:00";6.7;6.9;6.4
"2019-05-28 22:00:00";5.9;6.6;5.3
"2019-05-28 23:00:00";5.3;6;4.8
"2019-05-29 00:00:00";4.9;5.4;4.4
"2019-05-29 01:00:00";5.5;6;4.9
"2019-05-29 02:00:00";4.8;5.7;4.2
"2019-05-29 03:00:00";5.1;6.2;4.5
"2019-05-29 04:00:00";4.5;4.9;4.2
"2019-05-29 05:00:00";5.6;6.6;4.9
"2019-05-29 06:00:00";7.7;8.8;6.7
"2019-05-29 07:00:00";8.9;9.7;7.3
"2019-05-29 08:00:00";8.8;10.1;7.3
"2019-05-29 09:00:00";9.8;10.7;8.7
"2019-05-29 10:00:00";10.5;11.2;9.5
"2019-05-29 11:00:00";11.1;11.8;10.3
"2019-05-29 12:00:00";10.8;11.8;10
"2019-05-29 13:00:00";10.5;11.4;10.2
"2019-05-29 14:00:00";11.6;11.9;10.8
"2019-05-29 15:00:00";11.7;12.1;11.1
"2019-05-29 16:00:00";11.4;11.9;11
"2019-05-29 17:00:00";11.2;11.8;10.6
"2019-05-29 18:00:00";10.6;11;10.1
"2019-05-29 19:00:00";9.9;10.4;9.4
"2019-05-29 20:00:00";8.7;9.4;7.7
"2019-05-29 21:00:00";7.2;7.8;6.7
"2019-05-29 22:00:00";7.4;8.1;6.7
"2019-05-29 23:00:00";8.4;8.6;8.1
"2019-05-30 00:00:00";8.8;9;8.6
"2019-05-30 01:00:00";9.1;9.3;8.9
"2019-05-30 02:00:00";9.5;9.8;9.1
"2019-05-30 03:00:00";10;10.3;9.7
"2019-05-30 04:00:00";10.2;10.3;9.9
"2019-05-30 05:00:00";9.2;9.9;8.8
"2019-05-30 06:00:00";9.2;9.5;8.9
"2019-05-30 07:00:00";9.6;10;9.2
"2019-05-30 08:00:00";10.4;10.8;9.9
"2019-05-30 09:00:00";11.1;11.6;10.7
"2019-05-30 10:00:00";12;12.4;11.6
"2019-05-30 11:00:00";12.4;12.6;12.2
"2019-05-30 12:00:00";12.8;13.1;12.6
"2019-05-30 13:00:00";12.9;13.2;12.5
"2019-05-30 14:00:00";12.7;12.9;12.5
"2019-05-30 15:00:00";12.9;13.1;12.8
"2019-05-30 16:00:00";12.6;12.9;12.4
"2019-05-30 17:00:00";12.5;12.6;12.3
"2019-05-30 18:00:00";12.1;12.4;11.9
"2019-05-30 19:00:00";11.7;11.9;11.6
"2019-05-30 20:00:00";11.4;11.6;11.2
"2019-05-30 21:00:00";10.8;11.3;10.5
"2019-05-30 22:00:00";10.6;10.8;10.5
"2019-05-30 23:00:00";10.6;10.7;10.4
"2019-05-31 00:00:00";10.3;10.5;10.1
"2019-05-31 01:00:00";9.9;10.2;9.6
"2019-05-31 02:00:00";9.6;9.8;9.5
"2019-05-31 03:00:00";9.4;9.6;8.8
"2019-05-31 04:00:00";8.8;9;8.7
"2019-05-31 05:00:00";8.9;9.1;8.7
"2019-05-31 06:00:00";9.3;9.9;8.8
"2019-05-31 07:00:00";9.9;10.3;9.4
"2019-05-31 08:00:00";10.8;11.3;10
"2019-05-31 09:00:00";11.9;12.4;11.3
"2019-05-31 10:00:00";12.9;13.6;12.2
"2019-05-31 11:00:00";14.1;15;13.5
"2019-05-31 12:00:00";14.4;15.2;13.7
"2019-05-31 13:00:00";14.6;15.2;14
"2019-05-31 14:00:00";13.7;14.5;13.1
"2019-05-31 15:00:00";13.6;14.4;13.1
"2019-05-31 16:00:00";14.4;15;13.8
"2019-05-31 17:00:00";14.1;14.8;13.5
"2019-05-31 18:00:00";13.3;13.7;13
"2019-05-31 19:00:00";13.1;13.3;13
"2019-05-31 20:00:00";13;13.2;12.8
"2019-05-31 21:00:00";12.6;12.9;12.4
"2019-05-31 22:00:00";12.6;13;12.4
"2019-05-31 23:00:00";12.8;13;12.6
"2019-06-01 00:00:00";12.6;12.8;12.5
